Time [s],CG Height [in],Pitch Angle [deg],Roll Angle [deg],Tire Load FL [lbf],Tire Load FR [lbf],Tire Load RL [lbf],Tire Load RR [lbf],Damper u1 [ft],Damper u2 [ft],Damper u3 [ft],Damper u4 [ft]
38.3,-0.056237841,0.001933087,-0.075323336,599.5685503,571.58528,519.8320153,492.8130593,-0.001122996,0.000894366,-0.001613764,0.000334405
38.35,-0.010819803,0.005165901,-0.076826455,575.4681187,546.8957706,496.3474004,468.8255375,0.000555798,0.002623522,1.69E-05,0.002009056
38.4,0.064360989,0.014431477,-0.072415067,539.5989023,514.8770892,464.1538721,440.5336429,0.003205013,0.005001208,0.002408559,0.004125518
38.45,0.100884898,0.028456492,-0.068376072,549.3424883,525.3563853,478.1013541,455.198771,0.002750171,0.004465289,0.0016518,0.003288531
38.5,0.045487348,0.038678461,-0.071895491,603.2113118,575.991724,533.4380253,507.2392598,-0.001169384,0.000805698,-0.002397048,-0.000495737
38.55,-0.00273758,0.034415956,-0.064544521,610.4940886,589.6533906,533.3045559,513.4934275,-0.001906903,-0.000391511,-0.002627868,-0.001186518
38.6,0.021791773,0.022601398,-0.062605455,578.3138617,555.439491,492.8447322,470.9556131,0.000381331,0.002003899,0.000277791,0.001828855
38.65,0.060509369,0.019453108,-0.072202229,568.3515489,538.382603,484.8742849,455.7713366,0.00127379,0.003425994,0.001066191,0.003155684
38.7,0.032417033,0.025576074,-0.074174139,599.3409719,571.7160702,523.299383,496.590775,-0.000911557,0.001096242,-0.001659224,0.000283013
38.75,-0.012715149,0.026737216,-0.069394394,613.5380149,589.9062662,537.3574069,514.7739318,-0.002087069,-0.000373111,-0.00286104,-0.001222356
38.8,-0.004418637,0.019040342,-0.065494938,592.7055155,570.0544884,509.316823,487.7201828,-0.000609671,0.001022277,-0.000876336,0.000679412
38.85,0.017522647,0.012662131,-0.066470628,583.4809002,558.3061825,497.9094007,473.6905029,0.00010363,0.001897382,4.88E-05,0.001773283
38.9,0.037866911,0.021446836,-0.07312723,569.9011847,541.1321789,496.5570307,468.7087321,0.000962315,0.003051585,4.46E-05,0.002067605
38.95,0.097190332,0.035357978,-0.064328912,531.4240235,511.6095367,464.2080985,445.4232337,0.003791783,0.005254075,0.002380415,0.003769023
39,0.13314856,0.043618613,-0.052863229,533.8171364,518.2641888,463.2399687,448.744356,0.003782289,0.004894716,0.002628709,0.00366456
39.05,0.105345936,0.0546756,-0.056054583,572.8615955,550.7390419,507.4112257,486.1475591,0.001083093,0.002651755,-0.00043721,0.001068694
39.1,0.02074156,0.054362505,-0.06486271,625.4332612,598.3844764,555.3048595,528.9785731,-0.002750027,-0.000808282,-0.003990838,-0.002101298
39.15,-0.056247726,0.032848069,-0.069156286,651.1545909,624.3045674,564.1761652,538.1222912,-0.004720004,-0.002777958,-0.004752333,-0.002867225
39.2,-0.079104282,0.006886573,-0.066940166,628.7584298,605.4393677,532.2510758,509.881188,-0.003402648,-0.001697886,-0.002716317,-0.001079499
39.25,0.01111023,-0.005896311,-0.059489821,556.6613316,537.0460537,462.4668693,443.8384282,0.001913295,0.003311856,0.00250581,0.003833102
39.3,0.054510556,0.010896507,-0.066884547,562.9721502,535.527352,489.5284839,462.967666,0.001754158,0.003714827,0.00086367,0.002760105
39.35,0.000186694,0.029375556,-0.074634401,615.2257635,584.4778364,550.5714394,520.6275509,-0.002013529,0.00017819,-0.003591345,-0.001457559
39.4,-0.049639436,0.031653571,-0.086680745,628.4539647,592.5838271,558.0263345,523.0655336,-0.003211319,-0.000614354,-0.004434602,-0.001902691
39.45,-0.017702118,0.016777811,-0.081160477,589.7231983,562.5273826,503.0035675,476.9360642,-0.00045473,0.001541233,-0.000502799,0.001412733
39.5,0.03405673,0.006821925,-0.067366718,562.429143,543.187262,472.1609539,454.2131588,0.001522884,0.002937897,0.001809115,0.003130978
39.55,0.083263209,0.017440682,-0.054535338,543.5986899,528.0404616,467.118145,452.739958,0.003012031,0.004124819,0.002324944,0.003351915
39.6,0.073612111,0.034230982,-0.058178611,575.4613206,552.0477417,508.1512836,485.6291777,0.000903315,0.002548949,-0.000472595,0.001107671
39.65,-0.013530408,0.041598259,-0.073349749,639.999421,607.6312356,572.3797153,540.7324492,-0.003718978,-0.001393541,-0.005115163,-0.002841837
39.7,-0.112168956,0.029301133,-0.07636052,667.7221126,638.9851967,589.1205149,561.2434706,-0.006068831,-0.00397458,-0.006696143,-0.004663019
39.75,-0.065619776,0.007938508,-0.068632023,588.5252473,566.6451051,498.1413884,477.3530243,-0.00066221,0.000945473,-0.000438722,0.001090829
39.8,0.11194642,-0.001741276,-0.056587095,482.9247502,466.3842572,389.4232196,373.9968317,0.007082985,0.008273447,0.007601738,0.008711593
39.85,0.241392337,0.022205664,-0.054259577,469.872225,451.2299527,396.6602536,379.0000859,0.00854715,0.00990188,0.007680476,0.008963814
39.9,0.157166369,0.063152272,-0.047448359,570.9837964,555.7855564,522.0806255,507.7196364,0.001391371,0.002476889,-0.001287002,-0.00026221
39.95,0.020945069,0.072634831,-0.051002765,632.552521,612.8040463,574.2653096,555.2691369,-0.003393774,-0.001965698,-0.005544009,-0.004170518
40,-0.000828145,0.041320036,-0.046533158,604.8277309,589.5004058,514.2633507,499.6537473,-0.001558719,-0.000445438,-0.00135881,-0.000297166
40.05,0.030786731,0.0183956,-0.042212927,576.682899,563.3320737,481.6316135,469.0394938,0.000566679,0.001553879,0.001193566,0.002126077
40.1,0.01935905,0.017071582,-0.028109724,591.845042,587.1581233,508.5890644,504.6517014,-0.000314441,4.98E-05,-0.000516821,-0.000206684
40.15,-0.074160791,0.020412834,-0.014513771,645.5760049,645.5820551,570.3161957,570.9838142,-0.004202888,-0.004186792,-0.005010024,-0.005042208
40.2,-0.155467163,0.012806321,-0.003074252,658.403341,661.6194224,579.5366612,583.2054344,-0.005362516,-0.005589638,-0.005970909,-0.006231463
40.25,-0.135278577,-0.009546972,-0.001005688,616.8455569,616.427403,522.5363032,522.2948134,-0.002465317,-0.002475532,-0.001965555,-0.001989529
40.3,-0.044619295,-0.023469071,-0.016826041,565.1831647,553.0476519,468.011284,455.8381262,0.001212099,0.00206451,0.002003021,0.002857676
40.35,0.075862884,-0.007900566,-0.02321724,508.5853706,498.4420975,429.6584336,419.567023,0.005352274,0.006115986,0.004864377,0.005625226
40.4,0.155581161,0.024710392,-0.010045852,495.6967256,497.615511,433.7695622,436.0306171,0.00654747,0.006458061,0.004814416,0.004701207
40.45,0.118885366,0.054932531,0.007866872,551.2593928,560.1437892,497.8127662,507.0582873,0.002703796,0.002048139,0.000317658,-0.000364592
40.5,0.017287197,0.062201699,0.00162628,617.0703831,614.6976643,555.4390171,553.1164607,-0.002113475,-0.001987571,-0.003992571,-0.003871602
40.55,-0.067489973,0.037521897,-0.013788373,650.850545,640.1011449,565.0511701,554.1414428,-0.004658228,-0.003897394,-0.004791349,-0.004019081
40.6,-0.11105463,0.008270392,-0.021176458,643.0341843,632.7242951,546.8986806,536.5675872,-0.004357085,-0.003602918,-0.003694061,-0.002937535
40.65,-0.046502423,-0.009226194,-0.019827392,575.1323969,568.4332435,479.5295002,473.0354103,0.000474598,0.00096918,0.001138842,0.001619293
40.7,0.048338398,-0.003863872,-0.015053554,530.7500096,527.3286666,447.0077451,443.9112632,0.003856865,0.004122499,0.003699436,0.003941858
40.75,0.090335793,0.018638583,-0.002515069,528.1917733,532.8390861,460.2042471,465.2295225,0.004084419,0.003796067,0.002793673,0.002478184
40.8,0.107105913,0.043339648,0.019560033,526.5620719,541.9205011,467.7348147,483.4082492,0.004262448,0.003168383,0.002253097,0.0011358
40.85,0.079678903,0.052735222,0.025205587,567.663098,578.223751,502.7972521,513.357449,0.001563405,0.000761014,-2.92E-05,-0.000833036
40.9,-0.044964336,0.048769409,0.011240441,648.7144578,647.3549904,577.8958887,576.1819625,-0.004412866,-0.004348494,-0.005592119,-0.005503054
40.95,-0.115737243,0.024463484,-0.000409137,649.5567683,645.6215349,562.2643751,557.9741463,-0.004788205,-0.004487351,-0.004825194,-0.004498132
41,-0.073662053,-0.008280256,0.002319781,594.1466123,595.6401285,490.1744326,491.5230229,-0.00085447,-0.000965406,0.000376263,0.000276486
41.05,0.005377933,-0.014357656,-0.002693478,553.785966,550.817146,460.8199617,457.8003148,0.00217348,0.002378778,0.002702222,0.002911188
41.1,0.046240972,0.0066254,-0.004586082,548.3859073,546.2083845,476.9872515,474.7845719,0.002680581,0.002846196,0.0016363,0.001803993
41.15,0.031502037,0.02697316,0.000858753,575.3991432,578.5343082,510.7710942,514.0085684,0.000878502,0.000692612,-0.000708445,-0.000901267
41.2,-0.039057479,0.030960456,0.01582613,611.9452333,622.5863751,540.9012467,551.6460914,-0.001931624,-0.002716335,-0.003111611,-0.003904108
41.25,-0.048142558,0.015965408,0.00855752,608.9634827,609.3396275,522.8362014,523.1268451,-0.00161798,-0.001663982,-0.001682814,-0.001723551
41.3,-0.094415675,0.00797068,0.001962478,628.8388906,626.4605073,546.079647,543.4463737,-0.003245385,-0.003106358,-0.003497719,-0.003340449
41.35,-0.048161233,0.00568152,-0.017361898,580.4011146,566.307664,500.0360222,485.7017093,0.000181981,0.001162203,-0.000313516,0.000684189
41.4,0.00524312,-0.002483346,-0.0340408,581.4667881,562.9027527,490.989402,472.3423061,0.000501638,0.001840193,0.00079146,0.002136965
41.45,-0.098040952,0.005180016,-0.035334252,663.995561,651.4640561,586.7832936,574.5445034,-0.005462162,-0.004509346,-0.006112756,-0.005179645
41.5,-0.180041573,-0.001621137,-0.016792463,658.489635,659.2837369,576.0364628,577.3998448,-0.005632925,-0.005664983,-0.005996464,-0.006069026
41.55,-0.036071352,-0.021249171,-0.006221472,530.9327143,532.5332367,432.4813147,434.5911248,0.003473432,0.003357032,0.004292866,0.004138962
41.6,0.154301999,-0.01384747,-0.00138484,458.2746105,459.646559,369.0159191,370.6512037,0.009061125,0.00896066,0.009324778,0.009204567
41.65,0.222026758,0.025406963,-0.001235522,483.8665469,483.1026591,421.0601012,420.3765466,0.007537236,0.007572781,0.005906783,0.005935998
41.7,0.155096497,0.062751481,-0.011201002,557.9306311,549.5347553,508.1114116,499.6627613,0.002197618,0.002768146,-0.000460384,0.000113595
41.75,0.063976337,0.068616395,-0.024355295,605.5304224,592.3168458,543.0979389,529.8773641,-0.001338249,-0.000368275,-0.00315161,-0.002180595
41.8,-0.01936144,0.050343102,-0.016552882,630.1300491,627.5393464,550.2705093,547.9271086,-0.00317915,-0.002951638,-0.003724416,-0.003513698
41.85,-0.081215425,0.024791333,-0.002030065,637.3877568,641.9878003,547.0079198,551.9987782,-0.00378511,-0.004105826,-0.003547436,-0.003896374
41.9,-0.101491655,0.001980686,0.004321763,627.1180014,630.8793645,532.3619015,536.3564997,-0.003064003,-0.003346091,-0.002485054,-0.002784782
41.95,-0.10052531,-0.010528503,0.002768441,616.0684585,616.4473186,524.0825844,524.4822463,-0.002290259,-0.002327976,-0.001890575,-0.001930381
42,-0.07569981,-0.012760338,-0.000266674,594.7279998,593.5477898,508.2240774,506.9826243,-0.000794684,-0.000711168,-0.000788231,-0.000700365
42.05,-0.019235898,-0.007873648,-0.001226121,559.6605923,558.9035102,477.5056722,476.7137538,0.001664648,0.00172227,0.001346673,0.001406973
42.1,0.068929281,0.002533854,-0.000564923,522.3695798,522.4177563,443.4972253,443.5519926,0.004466808,0.004465526,0.003927084,0.003925433
42.15,0.109721846,0.022120257,-0.001299095,529.535964,528.4000802,459.6350719,458.4926376,0.004095337,0.004160521,0.002916463,0.002981995
42.2,0.084785239,0.039522228,-0.009592395,569.8116475,562.9829684,504.1545676,497.2792164,0.001319532,0.001794663,-0.000197685,0.000280707
42.25,-0.004657595,0.041311132,-0.017101804,626.2283837,617.2280902,554.4350069,545.4313909,-0.002810159,-0.002161422,-0.003921462,-0.00327211
42.3,-0.071153073,0.025298842,-0.01752724,634.2804121,628.1459492,550.2075565,544.2338576,-0.003666272,-0.00319998,-0.003892638,-0.003437306
42.35,-0.032087035,0.008111621,-0.007618463,574.8459148,575.9537194,484.7504734,486.1564726,0.000476428,0.000417173,0.000714147,0.000633694
42.4,0.061805441,0.006512286,0.001059068,527.1180523,530.6326577,442.2764908,446.0590259,0.004167803,0.003913749,0.004080995,0.003807201
42.45,0.070055571,0.024578013,0.004367819,554.4580402,557.5652513,485.5453474,488.7811939,0.00235367,0.002137411,0.001122555,0.000896536
42.5,0.017662367,0.038854871,0.009397235,591.5387657,596.6978443,527.0185222,532.1894841,-0.000344477,-0.000721577,-0.001961672,-0.002339954
42.55,-0.02618827,0.031849716,0.006660439,605.7229804,606.9078845,528.0576509,529.1502649,-0.001525067,-0.001626426,-0.002237345,-0.002332458
42.6,-0.001382969,0.014260049,0.002452911,574.362827,574.0858574,484.2195295,483.8143214,0.000604215,0.000636147,0.000842782,0.000884074
42.65,0.055438959,0.013402107,0.00971444,543.5008886,550.4249959,460.8281783,467.7355981,0.003022974,0.002560867,0.002782081,0.002321665
42.7,0.037163682,0.026119736,0.02596583,568.0866581,583.8288823,497.074731,512.8602133,0.001302672,0.000187916,0.000187983,-0.000929994
42.75,0.012260007,0.02825137,0.036186192,578.3950301,595.3105102,503.2757818,520.0740951,0.000493151,-0.000733162,-0.000366143,-0.001584882
42.8,0.012085024,0.021975603,0.038298702,571.3242971,586.4356696,489.3705855,504.1335808,0.000930467,-0.000154698,0.000565371,-0.000495367
42.85,0.035791187,0.016388605,0.04223834,556.7946213,573.6237029,472.5408933,488.8857349,0.002036851,0.000818688,0.001878226,0.000694672
42.9,0.035088721,0.021309902,0.040873054,565.0171757,579.6553026,488.2095069,502.3003566,0.001491613,0.000438434,0.000794496,-0.000219444
42.95,0.01960426,0.022765577,0.042567745,574.5482672,590.6511868,496.554087,512.069964,0.000782798,-0.000382715,0.000140769,-0.000982451
43,0.007621318,0.018586576,0.040518429,581.7714717,596.0344112,499.5521203,513.2268942,0.000294466,-0.000730002,-3.38E-05,-0.001015913
43.05,-0.022428893,0.016804238,0.04386996,593.9117872,611.4805038,514.3520131,531.3517846,-0.000627624,-0.001881106,-0.001111114,-0.002323412
43.1,-0.033837234,0.021320308,0.047598145,582.4776092,600.9453572,510.4060972,528.2957373,0.000104384,-0.001240338,-0.000943208,-0.002246455
43.15,-0.004650104,0.021389228,0.039958349,565.0159973,576.1886532,489.9436395,500.4179507,0.001453443,0.000611003,0.000602278,-0.000190291
43.2,0.004800133,0.020831491,0.02664383,573.4351794,578.8420065,496.1239673,500.8268647,0.000849248,0.000473191,0.000165737,-0.000159207
43.25,0.009116838,0.018802385,0.034920216,569.8187802,586.6706621,489.6842912,506.0809636,0.001088255,-7.04E-05,0.000601542,-0.000523164
43.3,0.015043456,0.01509888,0.054485282,561.1246785,587.8206316,478.1753291,504.5459917,0.001659475,-0.000270667,0.00139061,-0.000516248
43.35,0.053887166,0.016232246,0.051399711,540.282461,557.3167271,459.6246849,476.0772001,0.003173569,0.001902275,0.002747392,0.001516749
43.4,0.087666539,0.023020278,0.03865404,538.3449009,548.1583813,461.8432191,470.8571715,0.003430087,0.002722338,0.002725343,0.002075055
43.45,0.062410887,0.036669902,0.037748217,565.7522495,579.301702,498.5888427,511.4390311,0.00152291,0.000554188,0.000145593,-0.000772059
43.5,0.004642491,0.043762732,0.038728017,593.3679272,608.1194656,527.1490652,541.3536464,-0.000545255,-0.001597396,-0.002050598,-0.003062991
43.55,-0.023688964,0.031405647,0.044714516,592.9978352,611.7997237,512.1963401,530.4965705,-0.00060281,-0.001946005,-0.00108711,-0.002394054
43.6,-0.013205389,0.01245282,0.048719603,577.0504902,595.996749,485.2742982,503.6638463,0.000501814,-0.000880694,0.000858239,-0.000484516
43.65,0.026294294,0.005989977,0.04024407,554.2177861,565.1868873,466.0262275,476.2834578,0.002147691,0.001318492,0.002272653,0.001494232
43.7,0.072254389,0.01113949,0.02346054,541.1396128,543.3553974,460.3406977,461.7894947,0.003163491,0.00298449,0.002791973,0.002668432
43.75,0.074502271,0.032414019,0.013427219,555.2684645,556.6321708,491.8309565,492.6048853,0.002275394,0.002184754,0.000656944,0.00060975
43.8,0.014397849,0.048462206,0.013081113,595.1023982,599.8681842,535.4537234,539.8913442,-0.000581859,-0.000912987,-0.002579846,-0.002886504
43.85,-0.031482035,0.032460325,0.01767145,604.4157214,612.9491479,521.7484563,530.1161805,-0.001522773,-0.002117179,-0.001888354,-0.002470469
43.9,0.017563237,0.012865587,0.02627634,556.4231201,569.0459592,464.0223949,476.4850499,0.001964071,0.001051226,0.002383779,0.001482295
43.95,0.045331295,0.014752415,0.026233196,556.9173173,566.5970685,475.7657675,485.1825162,0.002126472,0.001425858,0.001775602,0.001093475
44,0.009006569,0.024170127,0.028245895,586.9232116,598.2493097,514.4004922,525.3850817,-5.80E-05,-0.000865712,-0.001068539,-0.001851712
44.05,-0.014995057,0.023429499,0.029117694,587.7993405,598.0799921,510.8835781,520.7656741,-0.000260551,-0.001031578,-0.00100026,-0.001742857
44.1,0.021912713,0.014352002,0.017204962,560.4171478,562.5789181,474.7275714,476.4328582,0.00167161,0.001514353,0.001587327,0.001462881
44.15,0.064471433,0.016970502,0.019390198,543.4840035,551.9562093,463.9715426,472.0950414,0.00301744,0.002437167,0.002557658,0.002003264
44.2,0.04869428,0.035606711,0.028386881,562.5324353,575.9473583,499.1946835,512.3856724,0.001723285,0.000752423,7.12E-05,-0.000883468
44.25,0.011891892,0.041453803,0.026048168,585.7068374,594.0436469,517.7800125,525.7913329,1.80E-05,-0.000605169,-0.001394293,-0.001994596
44.3,-0.005890528,0.026158204,0.021437083,591.9586938,598.860645,506.8169999,513.3367579,-0.000509798,-0.000982097,-0.000648224,-0.001092832
44.35,-0.008994187,0.017037639,0.031413293,581.2641487,596.2797672,496.3571619,511.0627174,0.000240062,-0.000838534,0.000106189,-0.000949776
44.4,-1.02E-05,0.007771184,0.031044989,578.6512565,589.7573445,489.2250932,499.9907417,0.000493038,-0.000318437,0.000669856,-0.000117531
44.45,-0.013093591,-1.70E-05,0.028476394,595.0009275,604.2954664,503.8284579,512.6642379,-0.000621735,-0.001304674,-0.000277907,-0.000927988
44.5,-0.045017299,0.00160865,0.024519443,602.6278326,610.74246,519.9651816,527.6507798,-0.001368099,-0.001931445,-0.00163283,-0.00216499
44.55,-0.006717416,0.00421669,0.032957931,557.7966764,572.761179,477.2997114,491.9037447,0.001824859,0.000745991,0.001372859,0.000320211
44.6,0.053711542,0.008419758,0.030991938,536.0246894,546.5297128,455.3660619,465.4826513,0.003520429,0.002751985,0.003099868,0.002359033
44.65,0.07724855,0.020061027,0.029422321,542.306233,552.7113321,467.7825786,477.7312305,0.003131413,0.002386631,0.002271207,0.001559336
44.7,0.064431505,0.028282944,0.02835891,564.784847,574.1054956,490.2513405,499.1024158,0.001609031,0.000909166,0.000716266,5.02E-05
44.75,0.013693615,0.025865509,0.016509471,600.4622353,602.4107486,520.3817555,521.8580983,-0.001045814,-0.001185121,-0.001527532,-0.001632734
44.8,-0.020860522,0.021713201,0.019361402,599.9682806,608.6693126,519.9136317,528.2766376,-0.001095973,-0.00169205,-0.001579491,-0.002150421
44.85,-0.034429221,0.01476708,0.031577104,592.8623176,609.3797915,509.8722997,526.2225328,-0.000577498,-0.001739146,-0.000854402,-0.002003722
44.9,-0.042333815,0.008753716,0.044546982,590.4214346,611.287485,506.682262,527.3060208,-0.000381748,-0.001892822,-0.000585817,-0.00208003
44.95,-0.044669225,0.008068683,0.044477484,587.4017783,603.7238093,507.5163166,523.3755395,-0.000207539,-0.00139276,-0.000684019,-0.001836705
45,-0.023338076,0.010325232,0.046474204,567.7316258,586.1293003,490.5008177,508.3215773,0.001154881,-0.000147694,0.000479968,-0.000781059
